X,Y,ux,uy,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
5.693654869,1.173215839,0.000391289,-0.001108638,,,6.997598848,2.870245569,-8.045371587,-10.07665788,7.866849331
5.693654869,1.173215839,0.000391289,-0.001108638,,,6.998696349,2.018314049,-12.88950195,-24.09321353,8.374765896
5.694952711,3.723171251,0.000194777,-0.002401569,,,7.005732776,2.269742222,-11.01610491,-19.93735881,8.418029087
5.694952711,3.723171251,0.000194777,-0.002401569,,,7.010594178,0.285144694,-23.94613604,-54.88686876,9.314021894
5.699716712,1.462943132,0.0004369,-0.001332107,,,7.011009405,2.71795243,-8.499809075,-12.47080682,8.014853352
5.699778188,3.468995492,0.000269182,-0.00234081,,,7.011080351,1.782124155,-14.61423318,-27.85291135,8.192529852
5.699778188,3.468995492,0.000269182,-0.00234081,,,7.013846868,1.712912096,-15.09052844,-29.00264771,8.127319524
5.703166453,4.2052597,3.19183E-05,-0.002463646,,,7.015788164,2.686017917,-8.618514244,-12.93991449,8.054357757
5.703166453,4.2052597,3.19183E-05,-0.002463646,,,7.018462177,0.496913692,-22.60155764,-50.89194885,8.754909502
5.705778554,1.752670425,0.000464152,-0.001535309,,,7.019987499,2.162179778,-11.80889807,-21.46298205,8.466188508
5.705778554,1.752670425,0.000464152,-0.001535309,,,7.022127333,2.845717084,-8.087883065,-10.11132223,7.904889453
5.705778554,1.752670425,0.000464152,-0.001535309,,,7.023966879,0.64056518,-21.70472314,-48.18664123,8.467489566
5.705778554,1.752670425,0.000464152,-0.001535309,,,7.026104116,2.760376343,-8.335052569,-11.51544895,7.985808807
5.705778554,1.752670425,0.000464152,-0.001535309,,,7.032345177,0.852761926,-20.39596274,-44.20074885,8.160144348
5.705778554,1.752670425,0.000464152,-0.001535309,,,7.045055566,2.439789152,-9.844348165,-16.61119915,8.368208498
5.71090688,2.040186113,0.000473436,-0.001717188,,,7.048519777,2.610581567,-8.908396578,-13.71910457,8.176419842
5.714025213,4.102827093,6.78225E-05,-0.002447164,,,7.048731997,2.924403174,-7.896328803,-8.319494758,7.865985732
5.714025213,4.102827093,6.78225E-05,-0.002447164,,,7.061216741,1.819102593,-14.41230552,-26.52479018,8.280290361
5.7152579,3.24407134,0.000327096,-0.002268575,,,7.063068746,1.445917995,-16.82160793,-33.05315009,7.945872583
5.7152579,3.24407134,0.000327096,-0.002268575,,,7.077507984,1.67424169,-15.41458781,-28.80169704,8.125287632
5.715347722,3.810566565,0.000166828,-0.002406044,,,7.077850003,2.895285168,-7.931766791,-8.353340597,7.900601745
5.715347722,3.810566565,0.000166828,-0.002406044,,,7.079361118,2.463246892,-9.662941897,-15.72211077,8.395473917
5.716035206,2.327701801,0.000465353,-0.001879152,,,7.080585687,2.813261985,-8.121349841,-9.743326096,7.972908276
5.716035206,2.327701801,0.000465353,-0.001879152,,,7.082944851,0.531945912,-22.24972758,-49.51889967,8.648893497
5.724883973,4.000394485,0.000103112,-0.002428604,,,7.08596582,0.602801334,-21.82203443,-48.17328237,8.50861749
5.724883973,4.000394485,0.000103112,-0.002428604,,,7.086274738,1.955220843,-13.43756401,-23.87793828,8.464265719
5.735742733,3.897961878,0.000137601,-0.002407911,,,7.089313538,0.141761138,-24.5697925,-56.70659773,9.750418998
5.735742733,3.897961878,0.000137601,-0.002407911,,,7.099183874,0.361957947,-23.22217964,-52.49494511,9.044545148
5.735742733,3.897961878,0.000137601,-0.002407911,,,7.109839535,0.030221834,-25.16256756,-58.57419822,10.17783441
5.735742733,3.897961878,0.000137601,-0.002407911,,,7.113815454,2.141315307,-11.98395165,-20.44267049,8.638483075
5.735742733,3.897961878,0.000137601,-0.002407911,,,7.115698901,2.342364341,-10.42946064,-17.17093693,8.578029383
5.735742733,3.897961878,0.000137601,-0.002407911,,,7.116137115,0.771837617,-20.77694427,-44.69880065,8.228378824
5.735742733,3.897961878,0.000137601,-0.002407911,,,7.117183565,1.807246432,-14.56703365,-25.93384377,8.312839644
5.739152551,3.021920997,0.000376379,-0.002182085,,,7.123138056,0.992557139,-19.48033418,-40.54954046,8.001605356
5.739152551,3.021920997,0.000376379,-0.002182085,,,7.12567355,2.511958071,-9.317295128,-14.21809279,8.394789312
5.741144165,3.553855192,0.00024552,-0.002339495,,,7.129676537,2.281690031,-10.87245925,-17.94930566,8.646601184
5.741144165,3.553855192,0.00024552,-0.002339495,,,7.133420183,1.945233426,-13.57024938,-23.35669356,8.513407438
5.743158901,2.695225082,0.000431157,-0.002048618,,,7.137059457,2.840310095,-7.997703036,-8.34984061,7.969882523
5.743158901,2.695225082,0.000431157,-0.002048618,,,7.138412435,1.287447702,-17.77195293,-34.9571213,7.894378664
5.745393685,3.38961036,0.000291139,-0.002295879,,,7.138771787,2.755075885,-8.226755639,-9.826978062,8.066095583
5.745393685,3.38961036,0.000291139,-0.002295879,,,7.142687361,1.703154137,-15.3025478,-27.38523786,8.186425392
5.75,4.25,1.30289E-05,-0.002435718,,,7.152536141,1.103183445,-18.82476991,-38.15605687,7.926140937
5.753357993,0.146785776,6.97262E-05,-0.000154519,,,7.153291089,1.762450678,-14.91877315,-26.17991017,8.275024018
5.760073978,0.440357329,0.000190783,-0.00044897,,,7.153502917,0.391468458,-22.90714731,-51.34227737,8.930368764
5.760073978,0.440357329,0.000190783,-0.00044897,,,7.155137104,1.524780097,-16.4061748,-30.40859787,7.990933721
5.76085876,4.147567393,4.95834E-05,-0.002420921,,,7.155792462,1.166050701,-18.46231328,-36.95944586,7.903363224
5.761539176,3.641250505,0.000219469,-0.002347244,,,7.156423362,2.370211255,-10.19001552,-16.1177439,8.617919786
5.762075539,2.831402757,0.000411775,-0.002098502,,,7.156748283,2.711096134,-8.349961413,-10.31135279,8.131417634
5.762075539,2.831402757,0.000411775,-0.002098502,,,7.160960899,2.13132789,-12.0766843,-19.90970051,8.725789814
5.767288273,0.731617216,0.000288133,-0.000721153,,,7.161187448,2.605281109,-8.77853071,-12.08568108,8.28981325
5.767288273,0.731617216,0.000288133,-0.000721153,,,7.161527042,2.679161621,-8.46078192,-10.79462525,8.179107822
5.771717521,4.045134785,8.56126E-05,-0.002404071,,,7.168363906,0.740026033,-20.89003609,-44.67208762,8.244063292
5.774066388,1.024653583,0.000364692,-0.000974501,,,7.185643362,2.26983387,-10.93473365,-17.32073366,8.758482918
5.780336294,2.452575034,0.000459978,-0.001920413,,,7.194293242,2.457839902,-9.541551978,-14.09342751,8.553506981
5.780486367,1.316035413,0.00042076,-0.001205818,,,7.199173445,2.354326,-10.25607049,-15.74139653,8.70268628
5.781934187,3.728645819,0.000191992,-0.002352354,,,7.201009633,0.176487188,-23.96836397,-54.86541166,9.540218006
5.782576281,3.942702178,0.000120916,-0.00238511,,,7.210043037,1.549135421,-16.32448834,-29.22602638,8.002988765
5.782576281,3.942702178,0.000120916,-0.00238511,,,7.212324853,2.765044699,-8.100683347,-8.447005126,8.069918568
5.78654821,1.605762705,0.000457562,-0.001415432,,,7.214415809,2.314622925,-10.54730864,-16.16626483,8.769181385
5.78654821,1.605762705,0.000457562,-0.001415432,,,7.219840832,1.971466212,-13.48073082,-21.64652114,8.676190513
5.786759663,3.47447006,0.000268354,-0.002295653,,,7.230305143,2.444458449,-9.573456932,-13.77684352,8.616428281
5.787888616,3.126380546,0.000356049,-0.002195279,,,7.231789403,1.878566776,-14.22745355,-23.02946066,8.522497102
5.787888616,3.126380546,0.000356049,-0.002195279,,,7.233580319,0.952666751,-19.62281688,-39.94083508,7.978800094
5.791009183,3.310225228,0.000312414,-0.002250103,,,7.240231492,2.578555939,-8.775060797,-11.31265571,8.382729573
5.791009183,3.310225228,0.000312414,-0.002250103,,,7.241131982,2.115331941,-12.26506154,-18.98038647,8.870133593
5.791232502,1.899976477,0.000476126,-0.001607886,,,7.24492052,0.534291202,-21.90723089,-47.62869568,8.535000316
5.791232502,1.899976477,0.000476126,-0.001607886,,,7.24746533,0.593978533,-21.57915567,-46.47631061,8.420651203
5.796360827,2.187492165,0.00047639,-0.001775669,,,7.252596336,1.319794209,-17.60700213,-32.8935993,7.851826337
5.802329198,3.816041132,0.00016314,-0.002354806,,,7.255328676,0.205997699,-23.62465492,-53.72183109,9.388391095
5.802329198,3.816041132,0.00016314,-0.002354806,,,7.26220573,1.84083164,-14.5747316,-23.24136541,8.473766282
5.807692308,4.192307692,3.05263E-05,-0.002392586,,,7.264942224,2.708192947,-8.19443326,-8.597871508,8.153958691
5.810811604,2.935862307,0.000395547,-0.002117507,,,7.265387755,0.423569236,-22.45366804,-49.4856053,8.759212997
5.818551068,4.089875085,6.72793E-05,-0.002377492,,,7.270615137,2.67028317,-8.317568547,-9.189533744,8.218911657
5.82812564,3.559329759,0.000243736,-0.002291952,,,7.271577268,0.035876639,-24.44514324,-56.78648212,10.01343931
5.82812564,3.559329759,0.000243736,-0.002291952,,,7.276243393,2.565174487,-8.771110185,-10.97649584,8.422283353
5.829409828,3.987442477,0.000103387,-0.002360306,,,7.27732466,0.703543772,-20.93955617,-44.0690594,8.221686725
5.829409828,3.987442477,0.000103387,-0.002360306,,,7.281049189,2.211418458,-11.38404317,-16.84802123,8.966993601
5.832375161,3.395084927,0.00029057,-0.002250988,,,7.285807111,0.920855167,-19.75621756,-39.89664143,7.971385584
5.833333333,0,0,0,,,7.289660697,2.385102895,-9.894702309,-13.8757952,8.787226241
5.836624681,3.230840096,0.000332936,-0.002203525,,,7.294594071,2.449189879,-9.422210363,-12.71329771,8.669023271
5.836624681,3.230840096,0.000332936,-0.002203525,,,7.302110768,1.674920286,-15.71616604,-25.63137806,8.139069964
5.836624681,3.230840096,0.000332936,-0.002203525,,,7.30250059,2.351657739,-10.13721102,-14.2399415,8.859227745
5.836624681,3.230840096,0.000332936,-0.002203525,,,7.305286581,2.249147951,-11.02384501,-15.87677857,8.991337453
5.836624681,3.230840096,0.000332936,-0.002203525,,,7.307502269,1.344149533,-17.48164298,-31.72192116,7.824210802
5.836624681,3.230840096,0.000332936,-0.002203525,,,7.311043158,1.724870624,-15.45143694,-24.60068137,8.225545895
5.840049319,0.293571553,0.000134832,-0.000301078,,,7.31336522,2.654397916,-8.297830259,-8.770885749,8.24285803
5.840049319,0.293571553,0.000134832,-0.000301078,,,7.315903296,1.090064235,-18.82732136,-36.36444113,7.843830794
5.840268588,3.88500987,0.000138659,-0.002340979,,,7.319768907,1.164694577,-18.42880982,-34.91966165,7.816691427
5.840268588,3.88500987,0.000138659,-0.002340979,,,7.320615242,1.560161174,-16.37252927,-27.51542738,7.960168961
5.844637382,2.577448267,0.000450791,-0.001954685,,,7.330107968,2.542512916,-8.774503271,-10.52067291,8.483495238
5.844637382,2.577448267,0.000450791,-0.001954685,,,7.336059942,0.070908858,-24.00485851,-55.440393,9.795974018
5.847682897,0.585114928,0.000244643,-0.000580204,,,7.337563078,2.049978793,-12.96972776,-18.58047534,8.979519043
5.847682897,0.585114928,0.000244643,-0.000580204,,,7.344107115,0.280185681,-22.97089088,-51.33936193,9.059351442
5.848520651,3.646725072,0.000216815,-0.0022977,,,7.354821978,2.292309151,-10.56873381,-14.43569491,9.028543618
5.854477908,0.876091326,0.000332017,-0.00083849,,,7.362514276,1.794462533,-15.14084587,-22.56442906,8.379795312
5.854477908,0.876091326,0.000332017,-0.00083849,,,7.36811754,0.843338984,-20.09191714,-40.35177335,7.978820948
5.859547669,3.040321856,0.000376533,-0.002131635,,,7.371826621,2.601017625,-8.390474341,-8.777899842,8.338741533
5.861256023,1.169127693,0.000399039,-0.001077748,,,7.377902237,1.052300389,-18.99528272,-36.29850666,7.816416957
5.861256023,1.169127693,0.000399039,-0.001077748,,,7.38406652,1.980125062,-13.73782761,-19.00626026,8.919231553
5.86355402,2.713625942,0.000434175,-0.002006167,,,7.384948284,1.193607023,-18.2680195,-33.55518645,7.760142905
5.865384615,4.134615385,4.80803E-05,-0.002348795,,,7.388294068,2.484326817,-8.97185474,-10.63493606,8.63283598
5.867317866,1.458854986,0.000445688,-0.001293749,,,7.395958931,1.401690881,-17.23280041,-29.49037316,7.769131427
5.867317866,1.458854986,0.000445688,-0.001293749,,,7.397816007,0.035032219,-23.9160748,-55.48604312,9.864756285
5.868915662,3.734120386,0.000188422,-0.002300743,,,7.40578559,2.126882279,-12.25422933,-16.31001086,9.215899932
5.868915662,3.734120386,0.000188422,-0.002300743,,,7.410864342,2.430553537,-9.278712202,-11.23881669,8.783333646
5.872371266,1.74851589,0.000473554,-0.001489495,,,7.414482847,1.942389925,-14.14824071,-19.17231431,8.840293694
5.872371266,1.74851589,0.000473554,-0.001489495,,,7.423704235,2.397108381,-9.504791744,-11.62793522,8.884865946
5.873741138,3.479944627,0.00026684,-0.002248377,,,7.427047782,0.202555089,-23.0715108,-51.92995505,9.196916126
5.876243376,4.032182777,8.49823E-05,-0.002333432,,,7.430022982,2.164611772,-11.84942241,-15.35739078,9.29262694
5.876243376,4.032182777,8.49823E-05,-0.002333432,,,7.43372356,0.420194455,-22.07504748,-47.64926849,8.582967262
5.876686449,2.04728253,0.000483085,-0.001670424,,,7.442817703,1.085632083,-18.79368115,-34.85550682,7.74768835
5.876686449,2.04728253,0.000483085,-0.001670424,,,7.445660465,0.70016899,-20.72522016,-42.13794856,8.067622595
5.877990659,3.315699795,0.000312091,-0.002205539,,,7.445998139,1.152308375,-18.45995892,-33.56246666,7.720701657
5.877990659,3.315699795,0.000312091,-0.002205539,,,7.447092017,2.525752229,-8.557202435,-8.927350862,8.497300786
5.881814775,2.334798218,0.00047411,-0.001823903,,,7.448521975,2.327446089,-10.04619913,-12.45131571,9.086395829
5.881814775,2.334798218,0.00047411,-0.001823903,,,7.451253074,2.226956003,-11.10871235,-14.06231846,9.30082701
5.882470657,2.849803617,0.000413507,-0.002052203,,,7.457526217,0.917412557,-19.63647179,-37.85740508,7.831429118
5.882470657,2.849803617,0.000413507,-0.002052203,,,7.462667732,0.529925824,-21.50872219,-45.20448042,8.317770452
5.887102136,3.92975017,0.00012112,-0.00231594,,,7.465212542,0.589613156,-21.22607328,-44.0268847,8.209297033
5.906855053,3.803089124,0.000164251,-0.002287247,,,7.476427987,1.308279085,-17.69327115,-30.2208328,7.675217803
5.908283735,3.144781406,0.000354665,-0.002140772,,,7.479069979,0.172333254,-23.02345916,-51.95612601,9.223242176
5.908283735,3.144781406,0.000354665,-0.002140772,,,7.480236523,1.872975114,-15.00269564,-19.37334208,8.626220427
5.915107115,3.564804326,0.000241205,-0.002242189,,,7.486212695,1.524997465,-16.72693261,-25.94403136,7.756197966
5.915107115,3.564804326,0.000241205,-0.002242189,,,7.495708965,2.059696644,-13.18124103,-15.99184237,9.334814942
5.919356636,3.400559495,0.000289314,-0.002204043,,,7.500457441,2.467305695,-8.736154925,-9.145950648,8.647273103
5.919356636,3.400559495,0.000289314,-0.002204043,,,7.512209836,0.945490576,-19.45762088,-36.64563872,7.755345152
5.920024659,0.146785776,7.13916E-05,-0.000151414,,,7.515699805,2.427602619,-8.958436178,-9.64354443,8.78316511
5.920024659,0.146785776,7.13916E-05,-0.000151414,,,7.516315844,1.629435015,-16.34136917,-23.51861526,7.839042417
5.923076923,4.076923077,6.56685E-05,-0.002304417,,,7.522073455,2.330441731,-9.800229519,-11.29714879,9.142818918
5.923076923,4.076923077,6.56685E-05,-0.002304417,,,7.524481412,2.104485699,-12.65045553,-14.89324866,9.503745447
5.927658238,0.438329152,0.000194297,-0.000437265,,,7.525248233,1.679385354,-16.13841273,-22.41604959,7.935922426
5.931206723,2.954263166,0.000395888,-0.002067272,,,7.525606211,2.200454911,-11.33083701,-13.40023291,9.493303886
5.933935683,3.974490469,0.000102667,-0.00228881,,,7.527855285,1.273489848,-17.85929559,-30.20915096,7.621925737
5.934872532,0.729589039,0.000293632,-0.000702476,,,7.528111729,1.759298824,-15.82356519,-20.79895645,8.126158933
5.935502126,3.65219964,0.000213361,-0.002245831,,,7.531816488,2.01490089,-13.84330141,-16.07328598,9.259924156
5.935502126,3.65219964,0.000213361,-0.002245831,,,7.542969235,0.383660471,-21.97788384,-47.12768726,8.51511475
5.939332042,3.243883285,0.000331096,-0.00215296,,,7.553703902,2.421835386,-8.850011925,-9.143459759,8.773024894
5.939332042,3.243883285,0.000331096,-0.00215296,,,7.554087422,2.325583518,-9.738521458,-10.91203088,9.171413431
5.941667542,1.020565437,0.000371148,-0.000946709,,,7.557620178,2.195596697,-11.33608261,-13.01423341,9.588254261
5.941667542,1.020565437,0.000371148,-0.000946709,,,7.557830224,0.732218046,-20.43418485,-40.18271779,7.891926949
5.944794444,3.872057862,0.000138782,-0.00227104,,,7.559123977,0.029510511,-23.25747661,-53.91754508,9.635636963
5.944794444,3.872057862,0.000138782,-0.00227104,,,7.56248551,2.098718465,-12.80399611,-14.42563751,9.594530197
5.946115863,2.459671451,0.000467534,-0.001859804,,,7.583408565,1.906519477,-15.22888949,-17.20326933,8.764576656
5.946115863,2.459671451,0.000467534,-0.001859804,,,7.588126911,0.138424543,-22.77126449,-51.45845471,9.161616704
5.948087522,1.311947267,0.000428354,-0.001170396,,,7.589706943,2.030571938,-14.13246132,-15.09550913,9.422407067
5.948087522,1.311947267,0.000428354,-0.001170396,,,7.591603516,2.069600459,-13.25771105,-14.26935196,9.750682591
5.953140922,1.601608171,0.000465891,-0.00137235,,,7.59317383,1.467779703,-17.00958095,-25.64161221,7.575610023
5.957825213,1.895821943,0.000484926,-0.0015567,,,7.594991432,0.353438636,-21.97194966,-47.1405185,8.505188902
5.960722613,3.485419194,0.00026458,-0.002198952,,,7.598689445,2.304657734,-9.764962739,-10.61628206,9.274231142
5.960722613,3.485419194,0.00026458,-0.002198952,,,7.601420545,2.204167648,-11.12552169,-12.25776744,9.645952397
5.962140396,2.194588583,0.000484827,-0.001722653,,,7.605144385,1.084823063,-18.73936364,-32.81559199,7.582158783
5.962140396,2.194588583,0.000484827,-0.001722653,,,7.607823527,1.140989971,-18.46607017,-31.69924239,7.563412752
5.9650325,2.595849126,0.000453875,-0.001912792,,,7.610656986,2.368737751,-9.046306564,-9.242593976,8.961962757
5.973441517,3.721168378,0.00018957,-0.002232709,,,7.612513844,0.760296065,-20.24750073,-38.98204349,7.785918364
5.979942788,3.058722716,0.000375355,-0.002077311,,,7.616975732,2.136241143,-12.25479558,-13.06688875,9.802881495
5.979942788,3.058722716,0.000375355,-0.002077311,,,7.624213639,0.521094602,-21.25221408,-43.51505106,8.101199603
5.980698019,3.328742985,0.000309041,-0.002151966,,,7.624621232,0.975044157,-19.25022677,-34.67776834,7.605245299
5.980769231,4.019230769,8.32659E-05,-0.002259521,,,7.627234608,0.591950024,-20.95667238,-42.09060422,7.978949357
5.983949138,2.732026801,0.000436036,-0.001960315,,,7.632174441,1.919720486,-15.21352135,-16.04341581,8.857876773
5.991627991,3.916798162,0.000120307,-0.002243694,,,7.637188245,1.238505491,-18.00340605,-29.46192812,7.509872523
6,0,0,0,,,7.641504217,2.111712659,-12.3217161,-12.85754304,9.863743113
6,0,0,0,,,7.644601129,1.432990466,-17.1737701,-25.6316311,7.498106384
6,0,0,0,,,7.645336523,1.759475921,-16.24137212,-19.14448377,7.909882355
6.00208859,3.570278894,0.000237864,-0.002190176,,,7.656875545,2.246471634,-10.25466123,-10.79280152,9.600708683
6.00208859,3.570278894,0.000237864,-0.002190176,,,7.675151223,1.590088361,-16.67209172,-22.17172816,7.510025665
6.00208859,3.570278894,0.000237864,-0.002190176,,,7.677743356,0.278433317,-22.02021643,-47.71569024,8.552339754
6.00208859,3.570278894,0.000237864,-0.002190176,,,7.685754951,1.649384903,-16.55541833,-20.85955594,7.560355514
6.00208859,3.570278894,0.000237864,-0.002190176,,,7.685922381,2.293472356,-9.450598523,-9.587273919,9.313213973
6.00208859,3.570278894,0.000237864,-0.002190176,,,7.685969704,0.485217963,-21.27791905,-43.51558334,8.060531543
6.002865776,2.868204477,0.000414,-0.002002305,,,7.688708372,2.190962568,-10.99644286,-11.26384571,9.956150595
6.002865776,2.868204477,0.000414,-0.002002305,,,7.692150074,0.625281718,-20.72524276,-40.67646085,7.823451436
6.007633578,0.291543376,0.00013684,-0.000292574,,,7.6941024,1.772676931,-16.16912039,-18.22314767,7.758399909
6.010991095,3.157824595,0.000352982,-0.002090311,,,7.699262131,2.019480182,-14.55289474,-13.46139077,9.943640422
6.011380908,3.790137116,0.000164413,-0.002216838,,,7.700859771,2.052357105,-14.08225755,-13.22538177,9.920584719
6.015267157,0.583086751,0.000248807,-0.000564782,,,7.702164158,0.831874163,-19.84943075,-36.49713956,7.587357092
6.015267157,0.583086751,0.000248807,-0.000564782,,,7.70898194,1.934896904,-16.3442297,-14.72358591,8.918337003
6.022062167,0.874063149,0.000337704,-0.000815667,,,7.713236856,2.166434083,-11.22052151,-11.44465882,10.11534443
6.022063997,3.413602684,0.000284968,-0.002147345,,,7.716475966,2.089112227,-13.63719462,-12.59084303,10.43747164
6.028857177,1.165039547,0.000405395,-0.001045472,,,7.727442009,1.361812075,-17.46060411,-25.90875788,7.403873004
6.028857177,1.165039547,0.000405395,-0.001045472,,,7.736201079,1.548789714,-16.77174995,-22.188886,7.39652149
6.028857177,1.165039547,0.000405395,-0.001045472,,,7.740796123,2.234743165,-9.848362912,-9.983473865,9.731327873
6.028857177,1.165039547,0.000405395,-0.001045472,,,7.743645405,1.665055951,-16.52713246,-19.8963571,7.490594354
6.028857177,1.165039547,0.000405395,-0.001045472,,,7.749922272,0.519526034,-21.03897665,-42.10736564,7.87966813
6.028857177,1.165039547,0.000405395,-0.001045472,,,7.753081673,0.588734367,-20.78209025,-40.69151016,7.764641166
6.033910577,1.454700452,0.000452858,-0.001253654,,,7.756220087,0.138424543,-22.18148326,-49.69098517,8.824294869
6.038461538,3.961538462,0.000100846,-0.002214172,,,7.756857146,1.821220613,-17.22818383,-16.45647163,7.822186611
6.038963978,1.744361356,0.000481308,-0.001441207,,,7.766463033,0.353438636,-21.55605248,-45.24659937,8.181791048
6.038963978,1.744361356,0.000481308,-0.001441207,,,7.76991413,2.205625158,-10.1326684,-10.20572939,9.917045158
6.040027981,3.639247632,0.000214527,-0.002177467,,,7.771930966,2.131416214,-12.44506529,-11.39189567,10.64766364
6.040027981,3.639247632,0.000214527,-0.002177467,,,7.776557342,0.029510511,-22.35182158,-51.69130543,9.187525743
6.042039403,3.256926475,0.000328169,-0.002099413,,,7.784549817,0.753581052,-20.10854879,-37.04208505,7.510713964
6.042039403,3.256926475,0.000328169,-0.002099413,,,7.793267661,0.968461447,-19.19992553,-32.67578742,7.356970796
6.043279161,2.043127996,0.000491099,-0.001613533,,,7.79554774,1.638243577,-16.73976243,-19.71936643,7.376785325
6.047594344,2.341894636,0.000481117,-0.001764288,,,7.798707141,1.581273881,-16.74819997,-20.8344552,7.337348631
6.047594344,2.341894636,0.000481117,-0.001764288,,,7.805834674,1.231922781,-18.02838288,-27.33113613,7.295143239
6.047594344,2.341894636,0.000481117,-0.001764288,,,7.810027517,1.75647561,-16.62189336,-17.26749051,7.375647377
6.047594344,2.341894636,0.000481117,-0.001764288,,,7.816637102,1.426275453,-17.21238364,-23.45035303,7.301232397
6.047594344,2.341894636,0.000481117,-0.001764288,,,7.820335525,0.382339138,-21.34783692,-44.07571096,8.000102602
6.047594344,2.341894636,0.000481117,-0.001764288,,,7.822623039,1.91901479,-17.11825351,-13.47986389,8.483753525
6.047594344,2.341894636,0.000481117,-0.001764288,,,7.823293399,1.076308138,-18.71855276,-30.1564881,7.273347604
6.049320299,3.859105854,0.000137873,-0.002198147,,,7.82597254,1.132475046,-18.4758511,-29.02045089,7.265094049
6.049320299,3.859105854,0.000137873,-0.002198147,,,7.829161974,2.150232763,-10.79317749,-10.59496862,10.4757457
6.051601841,2.972664026,0.000394886,-0.002013259,,,7.830117065,2.073230114,-13.68632631,-11.28247787,10.92860705
6.051601841,2.972664026,0.000394886,-0.002013259,,,7.835877499,0.722794222,-20.17756871,-37.04376559,7.438542351
6.063429974,3.498462384,0.000258844,-0.002139003,,,7.846260167,1.998936211,-17.28018263,-11.75482179,10.22726773
6.063429974,3.498462384,0.000258844,-0.002139003,,,7.847857806,2.031813133,-16.21527233,-11.0479761,10.94510277
6.066510981,2.478072311,0.000470588,-0.00181869,,,7.85374911,1.733889349,-16.43326428,-16.757962,7.200022905
6.066510981,2.478072311,0.000470588,-0.00181869,,,7.867974945,0.172333254,-21.7363903,-47.84253022,8.449015689
6.077967372,3.70821637,0.000189758,-0.00216198,,,7.869291083,1.453639531,-17.13651392,-22.11547556,7.270588608
6.077967372,3.70821637,0.000189758,-0.00216198,,,7.895097594,1.882975195,-18.00127785,-13.57778151,7.626406474
6.082650149,3.071765905,0.000373806,-0.002027071,,,7.902394822,0.930260639,-19.31974114,-32.06041501,7.156174746
6.08340538,3.341786174,0.00030482,-0.002095283,,,7.90442737,2.074967367,-13.33895102,-12.10617622,12.55379493
6.085427619,2.614249986,0.000455777,-0.001867614,,,7.909591947,0.522209604,-20.76636763,-40.2527529,7.53117779
6.085427619,2.614249986,0.000455777,-0.001867614,,,7.912253369,0.580509457,-20.58504535,-39.03766205,7.437563648
6.087608919,0.144757599,7.18716E-05,-0.000146138,,,7.918040271,1.258259911,-17.92487869,-25.24401718,7.111734346
6.087608919,0.144757599,7.18716E-05,-0.000146138,,,7.921847438,0.201233756,-21.51511626,-46.69398556,8.223061514
6.095242497,0.436300975,0.000197121,-0.000425184,,,7.930442306,0.413996496,-21.02915949,-42.23570913,7.675400064
6.096153846,3.903846154,0.000118381,-0.002168435,,,7.938304644,0.035032219,-21.69386592,-49.96807632,8.750325898
6.097720289,3.581555324,0.000231465,-0.002131183,,,7.938819186,1.860388934,-18.16070195,-14.21243651,7.77910517
6.097720289,3.581555324,0.000231465,-0.002131183,,,7.942926203,0.687462807,-20.19784369,-36.50571871,7.23533031
6.102456792,0.727560861,0.000298086,-0.000683035,,,7.949424455,1.640779386,-16.75540311,-17.3558778,7.198810335
6.104344257,2.750427661,0.000436638,-0.001910989,,,7.952085878,1.59278914,-16.6998253,-18.03184467,7.256330692
6.104344257,2.750427661,0.000436638,-0.001910989,,,7.953722505,0.899473809,-19.42007319,-32.05291847,7.052169697
6.109251802,1.01853726,0.000376725,-0.000919417,,,7.955109777,1.979504417,-24.93564868,-11.76143871,10.06049903
6.109251802,1.01853726,0.000376725,-0.000919417,,,7.957006351,2.018532938,-22.62697176,-14.47566325,16.8355005
6.113698456,3.170867785,0.000350206,-0.002036957,,,7.961941411,1.715275552,-16.8092768,-15.7789797,7.520178539
6.114680233,1.307792732,0.000434318,-0.001133521,,,7.970694253,1.285623988,-17.85240405,-23.9269916,7.002230552
6.114680233,1.307792732,0.000434318,-0.001133521,,,7.974425308,1.490168372,-16.9998371,-19.72647756,7.104200224
6.115906763,3.777185108,0.000163537,-0.00214364,,,7.985085275,1.064465966,-18.75338276,-28.27850017,6.931270208
6.115906763,3.777185108,0.000163537,-0.00214364,,,7.98826571,1.131142258,-18.48418482,-26.86396103,6.918892135
6.119733633,1.597453636,0.000472507,-0.001327117,,,8.002257213,0.069340291,-21.42142387,-48.62890737,8.437688385
6.123260894,2.886605336,0.000413141,-0.00194873,,,8.007012112,1.952692043,-22.54702279,-10.61618258,9.048769707
6.123260894,2.886605336,0.000413141,-0.00194873,,,8.008919037,0.273987722,-21.14839994,-44.2987437,7.787763875
6.123260894,2.886605336,0.000413141,-0.00194873,,,8.027707304,1.813069729,-17.48110709,-12.05850415,7.333969914
6.123260894,2.886605336,0.000413141,-0.00194873,,,8.034029706,0.824050091,-19.65241101,-32.63552629,6.885499726
6.123260894,2.886605336,0.000413141,-0.00194873,,,8.045046461,1.97716156,-29.58572526,-3.009187573,6.174529258
6.123260894,2.886605336,0.000413141,-0.00194873,,,8.046016874,1.027918615,-18.89157876,-28.24449727,6.769208222
