X,Y,u_x,u_y,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
5.113432632,1.00294244,0.046403465,-0.244895153,,6.990331074,0.762255327,-0.642831547,-1.246057154,0.000338433
5.120418065,0.872375302,0.043809285,-0.222403319,,,,,,
5.122330728,1.560246877,0.044348223,-0.307117525,,,,,,
5.122330728,1.560246877,0.044348223,-0.307117525,,,,,,
5.122330728,1.560246877,0.044348223,-0.307117525,,,,,,
5.122330728,1.560246877,0.044348223,-0.307117525,,,,,,
5.122330728,1.560246877,0.044348223,-0.307117525,,,,,,
5.122330728,1.560246877,0.044348223,-0.307117525,,,,,,
5.124175426,1.677371913,0.041096622,-0.313438107,,,,,,
5.125519587,0.739831628,0.040185873,-0.19677675,,,,,,
5.126020124,1.794496949,0.036639095,-0.317394506,,,,,,
5.126020124,1.794496949,0.036639095,-0.317394506,,,,,,
5.12652762,1.441714157,0.046381975,-0.297980894,,,,,,
5.128737197,0.605311416,0.035471982,-0.167848723,,,,,,
5.128737197,0.605311416,0.035471982,-0.167848723,,,,,,
5.130724512,1.323181436,0.047420086,-0.286500782,,,,,,
5.130724512,1.323181436,0.047420086,-0.286500782,,,,,,
5.131277436,0.472252877,0.029730326,-0.136279404,,,,,,
5.131277436,0.472252877,0.029730326,-0.136279404,,,,,,
5.13320647,0.337291304,0.022772395,-0.101227069,,,,,,
5.134537177,0.202228153,0.014611968,-0.063053723,,,,,,
5.135269556,0.067063425,0.005177522,-0.021703823,,,,,,
5.135269556,0.067063425,0.005177522,-0.021703823,,,,,,
5.13945432,1.196804369,0.047390606,-0.27149943,,,,,,
5.140833392,1.9500187,0.028136906,-0.318177421,,,,,,
5.140833392,1.9500187,0.028136906,-0.318177421,,,,,,
5.143226467,2,0.024813942,-0.317848095,,,,,,
5.148184129,1.070427301,0.046369693,-0.253900402,,,,,,
5.148184129,1.070427301,0.046369693,-0.253900402,,,,,,
5.148184129,1.070427301,0.046369693,-0.253900402,,,,,,
5.148184129,1.070427301,0.046369693,-0.253900402,,,,,,
5.148184129,1.070427301,0.046369693,-0.253900402,,,,,,
5.148184129,1.070427301,0.046369693,-0.253900402,,,,,,
5.155169562,0.939860164,0.044363064,-0.233062261,,,,,,
5.157151183,1.617414932,0.041943624,-0.30840302,,,,,,
5.157151183,1.617414932,0.041943624,-0.30840302,,,,,,
5.158494373,1.897248475,0.030838073,-0.316789205,,,,,,
5.158995881,1.734539968,0.038160851,-0.313432558,,,,,,
5.159770546,1.504170635,0.044429523,-0.301061528,,,,,,
5.159770546,1.504170635,0.044429523,-0.301061528,,,,,,
5.162154996,0.809293026,0.041355757,-0.209434435,,,,,,
5.162154996,0.809293026,0.041355757,-0.209434435,,,,,,
5.163967438,1.385637914,0.045991008,-0.290995036,,,,,,
5.165372606,0.674772814,0.037297648,-0.182261721,,,,,,
5.168590217,0.540252603,0.032158954,-0.15207372,,,,,,
5.168590217,0.540252603,0.032158954,-0.15207372,,,,,,
5.168590217,0.540252603,0.032158954,-0.15207372,,,,,,
5.168590217,0.540252603,0.032158954,-0.15207372,,,,,,
5.168590217,0.540252603,0.032158954,-0.15207372,,,,,,
5.168590217,0.540252603,0.032158954,-0.15207372,,,,,,
5.170430788,1.26318302,0.046552119,-0.278040914,,,,,,
5.17051925,0.40529103,0.025912509,-0.118758127,,,,,,
5.172448284,0.270329456,0.018510843,-0.082355079,,,,,,
5.172448284,0.270329456,0.018510843,-0.082355079,,,,,,
5.173180664,0.135164728,0.009896879,-0.042772838,,,,,,
5.173913043,0,0,0,,,,,,
5.173913043,0,0,0,,,,,,
5.173913043,0,0,0,,,,,,
5.176155354,1.844478249,0.033098752,-0.315032569,,,,,,
5.179160597,1.136805953,0.046083079,-0.262001083,,,,,,
5.179160597,1.136805953,0.046083079,-0.262001083,,,,,,
5.186326556,1.565174075,0.042412218,-0.303688037,,,,,,
5.186326556,1.565174075,0.042412218,-0.303688037,,,,,,
5.18992106,1.007345025,0.044562437,-0.242809172,,,,,,
5.18992106,1.007345025,0.044562437,-0.242809172,,,,,,
5.190968622,2,0.024269507,-0.314775442,,,,,,
5.190968622,2,0.024269507,-0.314775442,,,,,,
5.190968622,2,0.024269507,-0.314775442,,,,,,
5.191971637,1.674582988,0.039298038,-0.309100361,,,,,,
5.191971637,1.674582988,0.039298038,-0.309100361,,,,,,
5.193816335,1.791708024,0.03499592,-0.312893611,,,,,,
5.193816335,1.791708024,0.03499592,-0.312893611,,,,,,
5.196906493,0.876777887,0.042139288,-0.220825748,,,,,,
5.197210364,1.448094392,0.044272661,-0.294736355,,,,,,
5.197210364,1.448094392,0.044272661,-0.294736355,,,,,,
5.201407256,1.329561672,0.045392777,-0.283728221,,,,,,
5.201407256,1.329561672,0.045392777,-0.283728221,,,,,,
5.202008015,0.744234213,0.038717832,-0.195698159,,,,,,
5.205225626,0.609714001,0.034240044,-0.16726074,,,,,,
5.205225626,0.609714001,0.034240044,-0.16726074,,,,,,
5.207832031,0.473290755,0.028612724,-0.135338119,,,,,,
5.207832031,0.473290755,0.028612724,-0.135338119,,,,,,
5.208629603,1.947229774,0.027093403,-0.313812311,,,,,,
5.208629603,1.947229774,0.027093403,-0.313812311,,,,,,
5.209761065,0.338329182,0.021935738,-0.100672863,,,,,,
5.210137065,1.203184604,0.04547418,-0.26924249,,,,,,
5.210137065,1.203184604,0.04547418,-0.26924249,,,,,,
5.211091771,0.203266031,0.014100986,-0.062870698,,,,,,
5.211824151,0.068101303,0.005045685,-0.021874749,,,,,,
5.211824151,0.068101303,0.005045685,-0.021874749,,,,,,
5.22114701,1.62234213,0.039999034,-0.30498488,,,,,,
5.223766374,1.509097832,0.042496455,-0.297988927,,,,,,
5.224077838,1.079213076,0.044470874,-0.252303177,,,,,,
5.224077838,1.079213076,0.044470874,-0.252303177,,,,,,
5.226290585,1.894459549,0.029540363,-0.312544742,,,,,,
5.226290585,1.894459549,0.029540363,-0.312544742,,,,,,
5.226792092,1.731751043,0.036438354,-0.309258084,,,,,,
5.226792092,1.731751043,0.036438354,-0.309258084,,,,,,
5.231657991,0.944262749,0.042568121,-0.231311856,,,,,,
5.231657991,0.944262749,0.042568121,-0.231311856,,,,,,
5.234650183,1.39201815,0.043897447,-0.288122916,,,,,,
5.234650183,1.39201815,0.043897447,-0.288122916,,,,,,
5.238643424,0.813695611,0.039745548,-0.208167742,,,,,,
5.238643424,0.813695611,0.039745548,-0.208167742,,,,,,
5.241113533,1.269563256,0.044550475,-0.275638121,,,,,,
5.241113533,1.269563256,0.044550475,-0.275638121,,,,,,
5.241861035,0.679175399,0.035909881,-0.181475383,,,,,,
5.241861035,0.679175399,0.035909881,-0.181475383,,,,,,
5.242325038,2,0.023711269,-0.311790476,,,,,,
5.243951566,1.841689323,0.031633751,-0.310929104,,,,,,
5.243951566,1.841689323,0.031633751,-0.310929104,,,,,,
5.246161815,0.542799431,0.030932823,-0.151308209,,,,,,
5.246161815,0.542799431,0.030932823,-0.151308209,,,,,,
5.247073845,0.406328908,0.024909351,-0.118040682,,,,,,
5.247073845,0.406328908,0.024909351,-0.118040682,,,,,,
5.249002879,0.271367335,0.017814783,-0.082005194,,,,,,
5.249002879,0.271367335,0.017814783,-0.082005194,,,,,,
5.249735258,0.136202607,0.009558038,-0.042775394,,,,,,
5.249735258,0.136202607,0.009558038,-0.042775394,,,,,,
5.25,0,0,0,,,,,,
5.250322383,1.570101272,0.04046657,-0.300568921,,,,,,
5.250322383,1.570101272,0.04046657,-0.300568921,,,,,,
5.255054306,1.145591728,0.044069544,-0.260206059,,,,,,
5.255967465,1.679510185,0.037379371,-0.305737784,,,,,,
5.259986019,1.947229774,0.026278499,-0.310914937,,,,,,
5.261206192,1.45302159,0.042348252,-0.291994584,,,,,,
5.261612547,1.788919098,0.03341011,-0.308939226,,,,,,
5.261612547,1.788919098,0.03341011,-0.308939226,,,,,,
5.261612547,1.788919098,0.03341011,-0.308939226,,,,,,
5.261612547,1.788919098,0.03341011,-0.308939226,,,,,,
5.261612547,1.788919098,0.03341011,-0.308939226,,,,,,
5.261612547,1.788919098,0.03341011,-0.308939226,,,,,,
5.265814769,1.0161308,0.042720841,-0.241589788,,,,,,
5.272090001,1.335941907,0.043321025,-0.281204778,,,,,,
5.272090001,1.335941907,0.043321025,-0.281204778,,,,,,
5.272090001,1.335941907,0.043321025,-0.281204778,,,,,,
5.272090001,1.335941907,0.043321025,-0.281204778,,,,,,
5.272090001,1.335941907,0.043321025,-0.281204778,,,,,,
5.272090001,1.335941907,0.043321025,-0.281204778,,,,,,
5.273394922,0.881180472,0.040400584,-0.219390708,,,,,,
5.273394922,0.881180472,0.040400584,-0.219390708,,,,,,
5.277647,1.894459549,0.028536011,-0.309732704,,,,,,
5.278496444,0.748636798,0.037182927,-0.194727611,,,,,,
5.278496444,0.748636798,0.037182927,-0.194727611,,,,,,
5.282797224,0.61226083,0.032858956,-0.166323266,,,,,,
5.285142838,1.627269328,0.038069297,-0.301907288,,,,,,
5.285403629,0.475837584,0.027499286,-0.134818247,,,,,,
5.286030774,1.211970379,0.043358996,-0.267271874,,,,,,
5.286315659,0.339367061,0.021063265,-0.100163785,,,,,,
5.286315659,0.339367061,0.021063265,-0.100163785,,,,,,
5.287646366,0.20430391,0.013564487,-0.062710605,,,,,,
5.287646366,0.20430391,0.013564487,-0.062710605,,,,,,
5.287762202,1.51402503,0.040554913,-0.295198681,,,,,,
5.287911108,0.068101303,0.00483048,-0.02172555,,,,,,
5.29078792,1.73667824,0.034592405,-0.305999159,,,,,,
5.29078792,1.73667824,0.034592405,-0.305999159,,,,,,
5.293681453,2,0.023194745,-0.309105574,,,,,,
5.295307981,1.841689323,0.030494114,-0.30820923,,,,,,
5.295307981,1.841689323,0.030494114,-0.30820923,,,,,,
5.29864601,1.396945348,0.041987046,-0.285689202,,,,,,
5.29864601,1.396945348,0.041987046,-0.285689202,,,,,,
5.299971548,1.087998851,0.042502269,-0.25087672,,,,,,
5.299971548,1.087998851,0.042502269,-0.25087672,,,,,,
5.3075517,0.953048523,0.040792544,-0.230449579,,,,,,
5.311342434,1.947229774,0.025519466,-0.308308938,,,,,,
5.314318211,1.57502847,0.03853185,-0.297759604,,,,,,
5.314318211,1.57502847,0.03853185,-0.297759604,,,,,,
5.315131853,0.818098196,0.03807326,-0.2070289,,,,,,
5.315131853,0.818098196,0.03807326,-0.2070289,,,,,,
5.315131853,0.818098196,0.03807326,-0.2070289,,,,,,
5.315131853,0.818098196,0.03807326,-0.2070289,,,,,,
5.315131853,0.818098196,0.03807326,-0.2070289,,,,,,
5.315131853,0.818098196,0.03807326,-0.2070289,,,,,,
5.317007243,1.278349031,0.042349528,-0.273516946,,,,,,
5.317007243,1.278349031,0.042349528,-0.273516946,,,,,,
5.319002423,1.789979494,0.031992881,-0.30605483,,,,,,
5.319002423,1.789979494,0.031992881,-0.30605483,,,,,,
5.319432633,0.681722228,0.034382867,-0.180379388,,,,,,
5.319963293,1.684437383,0.035504173,-0.302741749,,,,,,
5.319963293,1.684437383,0.035504173,-0.302741749,,,,,,
5.323733413,0.54534626,0.029655821,-0.150621564,,,,,,
5.323733413,0.54534626,0.029655821,-0.150621564,,,,,,
5.324645443,0.408875736,0.023923679,-0.117750671,,,,,,
5.32520202,1.457948788,0.040416162,-0.2895098,,,,,,
5.32520202,1.457948788,0.040416162,-0.2895098,,,,,,
5.325557473,0.272405213,0.017090073,-0.081689635,,,,,,
5.325557473,0.272405213,0.017090073,-0.081689635,,,,,,
5.325557473,0.272405213,0.017090073,-0.081689635,,,,,,
5.325557473,0.272405213,0.017090073,-0.081689635,,,,,,
5.325557473,0.272405213,0.017090073,-0.081689635,,,,,,
5.325557473,0.272405213,0.017090073,-0.081689635,,,,,,
5.325822215,0.136202607,0.009138239,-0.04248197,,,,,,
5.326086957,0,0,0,,,,,,
5.329003415,1.894459549,0.027591302,-0.307203176,,,,,,
5.329003415,1.894459549,0.027591302,-0.307203176,,,,,,
5.330948016,1.154377502,0.041997576,-0.258608487,,,,,,
5.339722971,1.349224986,0.041256821,-0.27970442,,,,,,
5.339722971,1.349224986,0.041256821,-0.27970442,,,,,,
5.341708479,1.024916574,0.040814611,-0.240523551,,,,,,
5.345037868,2,0.022699868,-0.306682765,,,,,,
5.348177796,1.737738637,0.033108059,-0.303299655,,,,,,
5.349138666,1.632196525,0.036174017,-0.299160824,,,,,,
5.349138666,1.632196525,0.036174017,-0.299160824,,,,,,
5.349288631,0.889966247,0.03869987,-0.218866122,,,,,,
5.349288631,0.889966247,0.03869987,-0.218866122,,,,,,
5.351758029,1.518952228,0.038622366,-0.292688312,,,,,,
5.351758029,1.518952228,0.038622366,-0.292688312,,,,,,
5.352697858,1.84274972,0.029244408,-0.305503763,,,,,,
5.356068042,0.751183626,0.035520004,-0.193488121,,,,,,
5.356068042,0.751183626,0.035520004,-0.193488121,,,,,,
5.360368822,0.614807658,0.031429036,-0.165481036,,,,,,
5.361924484,1.220756154,0.0411992,-0.265526303,,,,,,
5.361924484,1.220756154,0.0411992,-0.265526303,,,,,,
5.362698849,1.947229774,0.024800149,-0.305959582,,,,,,
5.362698849,1.947229774,0.024800149,-0.305959582,,,,,,
5.362975227,0.478384412,0.02634143,-0.134364254,,,,,,
5.363733323,0.20430391,0.012950613,-0.062279459,,,,,,
5.363733323,0.20430391,0.012950613,-0.062279459,,,,,,
5.363887257,0.341913889,0.020221148,-0.100088539,,,,,,
5.363887257,0.341913889,0.020221148,-0.100088539,,,,,,
5.363998064,0.068101303,0.00460949,-0.021585023,,,,,,
5.366278981,1.410228426,0.039865897,-0.284045635,,,,,,
5.375865258,1.096784625,0.040480694,-0.249629419,,,,,,
5.375865258,1.096784625,0.040480694,-0.249629419,,,,,,
5.3763923,1.791039891,0.030637133,-0.303481815,,,,,,
5.3763923,1.791039891,0.030637133,-0.303481815,,,,,,
5.377353169,1.685497779,0.033968421,-0.300220323,,,,,,
5.378314039,1.579955668,0.036624712,-0.295250823,,,,,,
5.378314039,1.579955668,0.036624712,-0.295250823,,,,,,
5.378314039,1.579955668,0.036624712,-0.295250823,,,,,,
5.378314039,1.579955668,0.036624712,-0.295250823,,,,,,
5.378314039,1.579955668,0.036624712,-0.295250823,,,,,,
5.378314039,1.579955668,0.036624712,-0.295250823,,,,,,
5.38344541,0.961834298,0.038956863,-0.229723335,,,,,,
5.38344541,0.961834298,0.038956863,-0.229723335,,,,,,
5.384640213,1.291632109,0.040337092,-0.272398907,,,,,,
5.386393292,1.895519945,0.026548893,-0.304679905,,,,,,
5.39283499,1.471231866,0.038259114,-0.287748302,,,,,,
5.394907428,0.823930865,0.036301501,-0.206204869,,,,,,
5.394907428,0.823930865,0.036301501,-0.206204869,,,,,,
5.396394283,2,0.022212676,-0.304492871,,,,,,
5.396394283,2,0.022212676,-0.304492871,,,,,,
5.396394283,2,0.022212676,-0.304492871,,,,,,
5.397004231,0.684269056,0.032810476,-0.179395637,,,,,,
5.397004231,0.684269056,0.032810476,-0.179395637,,,,,,
5.401305011,0.547893088,0.028336167,-0.150016082,,,,,,
5.401305011,0.547893088,0.028336167,-0.150016082,,,,,,
5.401909172,0.136202607,0.008708447,-0.042206838,,,,,,
5.401909172,0.136202607,0.008708447,-0.042206838,,,,,,
5.402173913,0,0,0,,,,,,
5.402217041,0.411422565,0.022899539,-0.117513993,,,,,,
5.402217041,0.411422565,0.022899539,-0.117513993,,,,,,
5.402754329,0.273168291,0.016320175,-0.081329594,,,,,,
5.402754329,0.273168291,0.016320175,-0.081329594,,,,,,
5.405567673,1.738799033,0.031675321,-0.300885665,,,,,,
5.406528542,1.633256922,0.034599141,-0.296809754,,,,,,
5.406528542,1.633256922,0.034599141,-0.296809754,,,,,,
5.406841726,1.163163277,0.039885394,-0.257214637,,,,,,
5.406841726,1.163163277,0.039885394,-0.257214637,,,,,,
5.407355941,1.362508065,0.039176043,-0.278391766,,,,,,
5.407355941,1.362508065,0.039176043,-0.278391766,,,,,,
5.410087734,1.843810116,0.028057629,-0.303095072,,,,,,
5.417602189,1.033702349,0.03885903,-0.239616816,,,,,,
5.417602189,1.033702349,0.03885903,-0.239616816,,,,,,
5.419391,1.532235306,0.036455016,-0.290835925,,,,,,
5.419391,1.532235306,0.036455016,-0.290835925,,,,,,
5.420088726,1.948290171,0.023986434,-0.303605384,,,,,,
5.420088726,1.948290171,0.023986434,-0.303605384,,,,,,
5.428762281,1.588072905,0.035056843,-0.293701348,,,,,,
5.428762281,1.588072905,0.035056843,-0.293701348,,,,,,
5.429064207,0.895798916,0.03679628,-0.217876663,,,,,,
5.429557454,1.234039232,0.039242705,-0.264768597,,,,,,
5.433782177,1.792100287,0.029338108,-0.301187476,,,,,,
5.433782177,1.792100287,0.029338108,-0.301187476,,,,,,
5.433911951,1.423511505,0.037746079,-0.282612404,,,,,,
5.434743046,1.686558176,0.032476393,-0.297960426,,,,,,
5.434743046,1.686558176,0.032476393,-0.297960426,,,,,,
5.435843617,0.757016295,0.033844242,-0.192960292,,,,,,
5.43794042,0.617354487,0.029959377,-0.164735724,,,,,,
5.43794042,0.617354487,0.029959377,-0.164735724,,,,,,
5.440085021,0.068101303,0.004384006,-0.021453263,,,,,,
5.440085021,0.068101303,0.004384006,-0.021453263,,,,,,
5.440546825,0.480931241,0.025146417,-0.133977852,,,,,,
5.440546825,0.480931241,0.025146417,-0.133977852,,,,,,
5.440930178,0.205066988,0.012356077,-0.062088519,,,,,,
5.441084112,0.342676967,0.019268272,-0.099593335,,,,,,
5.443783168,1.896580342,0.025557039,-0.302430923,,,,,,
5.443783168,1.896580342,0.025557039,-0.302430923,,,,,,
5.451638571,2,0.021688755,-0.302367725,,,,,,
5.451758967,1.1055704,0.038422447,-0.248565382,,,,,,
5.451758967,1.1055704,0.038422447,-0.248565382,,,,,,
5.451758967,1.1055704,0.038422447,-0.248565382,,,,,,
5.451758967,1.1055704,0.038422447,-0.248565382,,,,,,
5.451758967,1.1055704,0.038422447,-0.248565382,,,,,,
5.451758967,1.1055704,0.038422447,-0.248565382,,,,,,
5.452273183,1.304915188,0.038308134,-0.271447082,,,,,,
5.456976784,1.641374159,0.033072208,-0.295267453,,,,,,
5.46046796,1.484514945,0.036123541,-0.286218463,,,,,,
5.46046796,1.484514945,0.036123541,-0.286218463,,,,,,
5.46295755,1.73985943,0.030292389,-0.29872962,,,,,,
5.46295755,1.73985943,0.030292389,-0.29872962,,,,,,
5.463220985,0.967666967,0.03693668,-0.228588645,,,,,,
5.467477611,1.844870513,0.026923087,-0.300948592,,,,,,
5.467477611,1.844870513,0.026923087,-0.300948592,,,,,,
5.469839241,1.540352544,0.034899115,-0.289510091,,,,,,
5.474474696,1.176446356,0.037989032,-0.256797442,,,,,,
5.474474696,1.176446356,0.037989032,-0.256797442,,,,,,
5.474683004,0.829763533,0.034483783,-0.205518507,,,,,,
5.474683004,0.829763533,0.034483783,-0.205518507,,,,,,
5.474988911,1.375791143,0.037095776,-0.277268688,,,,,,
5.474988911,1.375791143,0.037095776,-0.277268688,,,,,,
5.475333014,1.948290171,0.023265761,-0.301574509,,,,,,
5.476779806,0.690101725,0.031241938,-0.179146293,,,,,,
5.47826087,0,0,0,,,,,,
5.47826087,0,0,0,,,,,,
5.47826087,0,0,0,,,,,,
5.478876609,0.550439917,0.026981911,-0.149492854,,,,,,
5.478876609,0.550439917,0.026981911,-0.149492854,,,,,,
5.478876609,0.550439917,0.026981911,-0.149492854,,,,,,
5.478876609,0.550439917,0.026981911,-0.149492854,,,,,,
5.478876609,0.550439917,0.026981911,-0.149492854,,,,,,
5.478876609,0.550439917,0.026981911,-0.149492854,,,,,,
5.479106027,0.136965685,0.00830795,-0.042172123,,,,,,
5.479210522,1.596190143,0.033522073,-0.292307892,,,,,,
5.479210522,1.596190143,0.033522073,-0.292307892,,,,,,
5.479413896,0.412185643,0.021775259,-0.116894351,,,,,,
5.479951184,0.273931369,0.015531636,-0.081007208,,,,,,
5.479951184,0.273931369,0.015531636,-0.081007208,,,,,,
5.485191288,1.694675413,0.031013681,-0.296438796,,,,,,
5.491172053,1.793160684,0.028089396,-0.299141909,,,,,,
5.491172053,1.793160684,0.028089396,-0.299141909,,,,,,
5.491172053,1.793160684,0.028089396,-0.299141909,,,,,,
5.491172053,1.793160684,0.028089396,-0.299141909,,,,,,
5.491172053,1.793160684,0.028089396,-0.299141909,,,,,,
5.491172053,1.793160684,0.028089396,-0.299141909,,,,,,
5.497190424,1.247322311,0.037269434,-0.264157303,,,,,,
5.497190424,1.247322311,0.037269434,-0.264157303,,,,,,
5.497377764,1.039535018,0.0367395,-0.238358772,,,,,,
5.497377764,1.039535018,0.0367395,-0.238358772,,,,,,
5.499027456,1.896580342,0.024671691,-0.300486442,,,,,,
5.501544921,1.436794583,0.035644572,-0.281387252,,,,,,
5.501544921,1.436794583,0.035644572,-0.281387252,,,,,,
5.506882859,2,0.021158098,-0.30045781,,,,,,
5.507425026,1.649491397,0.031588159,-0.293884176,,,,,,
5.508839782,0.901631584,0.034855539,-0.217045155,,,,,,
5.510916202,1.492632182,0.034582295,-0.285103384,,,,,,
5.513405791,1.747976667,0.028917296,-0.29723837,,,,,,
5.513405791,1.747976667,0.028917296,-0.29723837,,,,,,
5.515619193,0.762848963,0.03212611,-0.192551663,,,,,,
5.517281876,0.068864381,0.004197005,-0.021562829,,,,,,
5.517281876,0.068864381,0.004197005,-0.021562829,,,,,,
5.517715995,0.623187155,0.028509705,-0.164748246,,,,,,
5.517715995,0.623187155,0.028509705,-0.164748246,,,,,,
5.51774368,0.481694319,0.023862645,-0.133245616,,,,,,
5.51774368,0.481694319,0.023862645,-0.133245616,,,,,,
5.518127033,0.205830066,0.011747612,-0.061924006,,,,,,
5.518280967,0.343440045,0.018296646,-0.099147868,,,,,,
5.519906153,1.318198266,0.036277654,-0.270662205,,,,,,
5.519906153,1.318198266,0.036277654,-0.270662205,,,,,,
5.520287483,1.548469782,0.033372138,-0.288324528,,,,,,
5.522721899,1.844870513,0.025901604,-0.299086405,,,,,,
5.522721899,1.844870513,0.025901604,-0.299086405,,,,,,
5.529658764,1.604307381,0.032024324,-0.291061819,,,,,,
5.529658764,1.604307381,0.032024324,-0.291061819,,,,,,
5.530577302,1.948290171,0.022554416,-0.299750988,,,,,,
5.535639529,1.702792651,0.02960136,-0.295075715,,,,,,
5.535639529,1.702792651,0.02960136,-0.295075715,,,,,,
5.538393043,1.123782045,0.036075999,-0.248615669,,,,,,
5.538393043,1.123782045,0.036075999,-0.248615669,,,,,,
5.542621882,1.389074222,0.035030827,-0.276332145,,,,,,
5.542621882,1.389074222,0.035030827,-0.276332145,,,,,,
5.542621882,1.389074222,0.035030827,-0.276332145,,,,,,
5.542621882,1.389074222,0.035030827,-0.276332145,,,,,,
5.542621882,1.389074222,0.035030827,-0.276332145,,,,,,
5.542621882,1.389074222,0.035030827,-0.276332145,,,,,,
5.542996561,0.973499635,0.034889761,-0.227632028,,,,,,
5.542996561,0.973499635,0.034889761,-0.227632028,,,,,,
5.546696762,1.789306233,0.027058413,-0.297263145,,,,,,
5.546696762,1.789306233,0.027058413,-0.297263145,,,,,,
5.551993163,1.444911821,0.034120549,-0.28047134,,,,,,
5.551993163,1.444911821,0.034120549,-0.28047134,,,,,,
5.554271744,1.896580342,0.023806312,-0.298742285,,,,,,
5.554271744,1.896580342,0.023806312,-0.298742285,,,,,,
5.554347826,0,0,0,,,,,,
5.554458579,0.835596202,0.032632357,-0.204970064,,,,,,
5.554458579,0.835596202,0.032632357,-0.204970064,,,,,,
5.556302882,0.137728763,0.007897395,-0.042153353,,,,,,
5.556302882,0.137728763,0.007897395,-0.042153353,,,,,,
5.556555382,0.695934393,0.029634173,-0.178998783,,,,,,
5.556555382,0.695934393,0.029634173,-0.178998783,,,,,,
5.556610751,0.412948721,0.020633268,-0.116336871,,,,,,
5.556610751,0.412948721,0.020633268,-0.116336871,,,,,,
5.557148039,0.274694447,0.014728783,-0.080722444,,,,,,
5.557148039,0.274694447,0.014728783,-0.080722444,,,,,,
5.557873268,1.657608635,0.030148619,-0.292648851,,,,,,
5.557873268,1.657608635,0.030148619,-0.292648851,,,,,,
5.558015483,0.551596589,0.025526735,-0.148724144,,,,,,
5.558015483,0.551596589,0.025526735,-0.148724144,,,,,,
5.561108772,1.194658,0.035535778,-0.2565874,,,,,,
5.561364444,1.50074942,0.03306638,-0.284114573,,,,,,
5.561364444,1.50074942,0.03306638,-0.284114573,,,,,,
5.562127147,2,0.020615336,-0.2987406,,,,,,
5.5689305,1.744122216,0.027797574,-0.295409656,,,,,,
5.570735725,1.556587019,0.031877574,-0.287271655,,,,,,
5.570735725,1.556587019,0.031877574,-0.287271655,,,,,,
5.578246607,1.841016062,0.025009107,-0.297347669,,,,,,
5.580107006,1.612424618,0.03056587,-0.289953556,,,,,,
5.580107006,1.612424618,0.03056587,-0.289953556,,,,,,
5.580107006,1.612424618,0.03056587,-0.289953556,,,,,,
5.580107006,1.612424618,0.03056587,-0.289953556,,,,,,
5.580107006,1.612424618,0.03056587,-0.289953556,,,,,,
5.5838245,1.265533956,0.034733373,-0.26371071,,,,,,
5.58401184,1.057746662,0.034498541,-0.238850147,,,,,,
5.58582159,1.948290171,0.02184593,-0.29811342,,,,,,
5.58582159,1.948290171,0.02184593,-0.29811342,,,,,,
5.588615358,0.907464253,0.032890417,-0.216369833,,,,,,
5.588615358,0.907464253,0.032890417,-0.216369833,,,,,,
5.591164238,1.6989382,0.028406092,-0.293295446,,,,,,
5.593368832,0.068864381,0.003963744,-0.021447432,,,,,,
5.595323888,0.206593144,0.011128496,-0.06178591,,,,,,
5.595323888,0.206593144,0.011128496,-0.06178591,,,,,,
5.595394768,0.768681632,0.030376542,-0.192262132,,,,,,
5.595394768,0.768681632,0.030376542,-0.192262132,,,,,,
5.595477822,0.344203123,0.017311343,-0.098751653,,,,,,
5.595477822,0.344203123,0.017311343,-0.098751653,,,,,,
5.59685487,0.624343827,0.026909426,-0.163881108,,,,,,
5.596882554,0.482850991,0.022543267,-0.132659645,,,,,,
5.600747242,1.422326527,0.033038802,-0.277403865,,,,,,
5.600747242,1.422326527,0.033038802,-0.277403865,,,,,,
5.60222147,1.785451782,0.026040385,-0.29556841,,,,,,
5.60222147,1.785451782,0.026040385,-0.29556841,,,,,,
5.606540229,1.336409911,0.033686114,-0.270004194,,,,,,
5.606540229,1.336409911,0.033686114,-0.270004194,,,,,,
5.609796453,1.892725891,0.023054626,-0.297135117,,,,,,
5.610118523,1.478164126,0.032072612,-0.281247414,,,,,,
5.613397976,1.653754184,0.028889244,-0.290915521,,,,,,
5.613397976,1.653754184,0.028889244,-0.290915521,,,,,,
5.617371435,2,0.020056617,-0.297196857,,,,,,
5.617371435,2,0.020056617,-0.297196857,,,,,,
5.617371435,2,0.020056617,-0.297196857,,,,,,
5.619489804,1.534001725,0.030979496,-0.284607581,,,,,,
5.624455208,1.740267765,0.02669384,-0.293757323,,,,,,
5.625027119,1.14199369,0.033701502,-0.248837817,,,,,,
5.625027119,1.14199369,0.033701502,-0.248837817,,,,,,
5.628861085,1.589839324,0.029771098,-0.287494456,,,,,,
5.628861085,1.589839324,0.029771098,-0.287494456,,,,,,
5.629630637,0.99171128,0.032761645,-0.228543518,,,,,,
5.630434783,0,0,0,,,,,,
5.632389838,0.137728763,0.007447029,-0.041930853,,,,,,
5.633771316,1.837161611,0.024118545,-0.295781369,,,,,,
5.634234155,0.84142887,0.030758485,-0.204557451,,,,,,
5.634234155,0.84142887,0.030758485,-0.204557451,,,,,,
5.634234155,0.84142887,0.030758485,-0.204557451,,,,,,
5.634234155,0.84142887,0.030758485,-0.204557451,,,,,,
5.634234155,0.84142887,0.030758485,-0.204557451,,,,,,
5.634234155,0.84142887,0.030758485,-0.204557451,,,,,,
